'Z''1','Z''2','Z''3','Z''4','Z''5','Z''6','Z''7','Z''8','Z''9','Z''10','Z''11','Z''12','Z''13','Z''14','Z''15','Z''16','Z''17','Z''18','Z''19','Z''20','Z''21','Z''22','Z''23','Z''24','Z''25','Z''26','Z''27','Z''28','Z''29','Z''30','Z''31','Z''32','Z''33','Z''34','Z''35','Z''36','Z''37','Z''38','Z''39','Z''40','Z''''1','Z''''2','Z''''3','Z''''4','Z''''5','Z''''6','Z''''7','Z''''8','Z''''9','Z''''10','Z''''11','Z''''12','Z''''13','Z''''14','Z''''15','Z''''16','Z''''17','Z''''18','Z''''19','Z''''20','Z''''21','Z''''22','Z''''23','Z''''24','Z''''25','Z''''26','Z''''27','Z''''28','Z''''29','Z''''30','Z''''31','Z''''32','Z''''33','Z''''34','Z''''35','Z''''36','Z''''37','Z''''38','Z''''39','Z''''40',Class
7.497371188222923593e+02,8.233438485804416587e+02,8.969505783385909581e+02,9.705573080967403712e+02,1.044164037854889557e+03,1.117770767613038970e+03,1.191377497371188383e+03,1.264984227129337569e+03,1.338590956887486755e+03,1.412197686645636168e+03,1.485804416403785581e+03,1.559411146161934766e+03,1.633017875920084180e+03,1.706624605678233365e+03,1.780231335436382778e+03,1.853838065194531964e+03,1.927444794952681150e+03,2.001051524710830790e+03,2.074658254468979976e+03,2.148264984227129389e+03,2.221871713985278802e+03,2.295478443743428215e+03,2.369085173501577174e+03,2.442691903259726587e+03,2.516298633017876000e+03,2.589905362776024958e+03,2.663512092534174371e+03,2.737118822292323784e+03,2.810725552050473198e+03,2.884332281808622611e+03,2.957939011566772024e+03,3.031545741324920982e+03,3.105152471083070395e+03,3.178759200841219808e+03,3.252365930599369221e+03,3.325972660357518180e+03,3.399579390115668048e+03,3.473186119873817006e+03,3.546792849631966419e+03,3.620399579390115832e+03,-4.843183132146768912e+02,-4.844088503976511788e+02,-5.258278008647586148e+02,-6.051311301756542207e+02,-6.982105972479268985e+02,-7.930120815403720371e+02,-8.761751046206197771e+02,-9.564285123978178262e+02,-1.036681920175016103e+03,-1.122279519325161118e+03,-1.208470917516745430e+03,-1.294662315708329288e+03,-1.388507123767345774e+03,-1.493832046627510408e+03,-1.579729082901117181e+03,-1.652674194783684698e+03,-1.725619306666252896e+03,-1.811810704857836299e+03,-1.898002103049419929e+03,-1.982040979715789035e+03,-2.057469770281297315e+03,-2.132898560846806049e+03,-2.208327351412313874e+03,-2.294518749603897959e+03,-2.380710147795482499e+03,-2.466901545987066129e+03,-2.543700122977711544e+03,-2.614236819167730573e+03,-2.684773515357750057e+03,-2.755310211547769086e+03,-2.828977848138100853e+03,-2.915169246329685393e+03,-3.001360644521269933e+03,-3.087552042712854927e+03,-3.169107240696283498e+03,-3.232117637847088190e+03,-3.295128034997892883e+03,-3.358138432148697575e+03,-3.421148829299502268e+03,-3.484159226450306960e+03,1
3.192958489638676056e+01,3.896948338889492192e+01,4.600938188140307261e+01,5.304928037391123041e+01,6.008917886641938821e+01,6.712907735892754602e+01,7.416897585143570382e+01,8.120887434394386162e+01,8.824877283645201942e+01,9.528867132896017722e+01,1.023285698214683350e+02,1.093684683139764786e+02,1.164083668064846364e+02,1.234482652989927942e+02,1.304881637915009662e+02,1.375280622840091382e+02,1.445679607765172818e+02,1.516078592690254538e+02,1.586477577615335974e+02,1.656876562540417694e+02,1.727275547465499130e+02,1.797674532390580566e+02,1.868073517315662286e+02,1.938472502240744006e+02,2.008871487165825158e+02,2.079270472090906878e+02,2.149669457015988883e+02,2.220068441941070319e+02,2.290467426866152039e+02,2.360866411791232906e+02,2.431265396716314910e+02,2.501664381641396915e+02,2.572063366566478066e+02,2.642462351491559502e+02,2.712861336416640938e+02,2.783260321341722943e+02,2.853659306266804379e+02,2.924058291191885814e+02,2.994457276116967819e+02,3.064856261042049255e+02,-3.261094387947546380e+01,-3.822036046552137378e+01,-4.475141793322911354e+01,-4.915990092643233567e+01,-5.282841076406983660e+01,-5.568091276025009506e+01,-5.792557323861078800e+01,-5.987873943598255266e+01,-6.097586930188325738e+01,-6.189794465046129801e+01,-6.213324104373992185e+01,-6.208400897714704314e+01,-6.140345567555969808e+01,-6.043529718779082316e+01,-5.894039404087306622e+01,-5.737372099548247917e+01,-5.574231536827861788e+01,-5.352848145384235323e+01,-5.105793478051482026e+01,-4.855409087862233974e+01,-4.612395075185135340e+01,-4.380571136253371378e+01,-4.162939942740076305e+01,-3.965487284199714679e+01,-3.781212471185027368e+01,-3.622283005133285627e+01,-3.476176645643857199e+01,-3.341629040383213578e+01,-3.225792056950350428e+01,-3.120780653345428135e+01,-3.000993893659348544e+01,-2.876043648174528400e+01,-2.749220004258015493e+01,-2.622062089800973439e+01,-2.473294503038593106e+01,-2.321417727375281714e+01,-2.138406823845438964e+01,-1.982632983125373016e+01,-1.762241976830682688e+01,-1.395098736028485575e+01,1
3.349054217172266590e+01,3.652789460083951667e+01,3.956524702995637455e+01,4.260259945907322532e+01,4.563995188819008320e+01,4.867730431730692686e+01,5.171465674642378474e+01,5.475200917554064262e+01,5.778936160465750049e+01,6.082671403377435126e+01,6.386406646289120204e+01,6.690141889200805281e+01,6.993877132112490358e+01,7.297612375024176856e+01,7.601347617935861933e+01,7.905082860847548432e+01,8.208818103759233509e+01,8.512553346670918586e+01,8.816288589582603663e+01,9.120023832494287319e+01,9.423759075405973817e+01,9.727494318317660316e+01,1.003122956122934397e+02,1.033496480414103047e+02,1.063870004705271555e+02,1.094243528996440062e+02,1.124617053287608854e+02,1.154990577578777220e+02,1.185364101869945586e+02,1.215737626161114235e+02,1.246111150452282743e+02,1.276484674743451393e+02,1.306858199034620043e+02,1.337231723325788266e+02,1.367605247616957058e+02,1.397978771908125566e+02,1.428352296199294074e+02,1.458725820490462581e+02,1.489099344781631089e+02,1.519472869072799597e+02,-2.860936651073470927e+01,-3.065555345460624892e+01,-3.242683601918449909e+01,-3.369897198099936730e+01,-3.489477168668153695e+01,-3.569574618115756692e+01,-3.649672067563359690e+01,-3.679989183044891377e+01,-3.708707596292212116e+01,-3.712216509541120502e+01,-3.690677699605630835e+01,-3.667659827196509070e+01,-3.603043397390038649e+01,-3.538426967583568228e+01,-3.440445022721915080e+01,-3.328443211057367535e+01,-3.190040798810310108e+01,-3.037301641815849251e+01,-2.850968997672763905e+01,-2.642620045325485023e+01,-2.394909312568139725e+01,-2.084646650540523183e+01,-1.719570342746253289e+01,-1.477298351987931646e+01,-1.239646813587781971e+01,-1.066084727337629445e+01,-9.768041237113408215e+00,-9.768041237113408215e+00,-1.000006218815270564e+01,-1.036147789539725039e+01,-1.082038074263254934e+01,-1.118917690051660863e+01,-1.150776060354600006e+01,-1.169622519048153642e+01,-1.173108862126252028e+01,-1.164732658262450649e+01,-1.108239017422886974e+01,-1.020608367242902936e+01,-8.681742130884845920e+00,-4.507566619521540474e+00,1
3.041833088080693059e+01,1.529609985464512647e+02,2.755036662120955953e+02,3.980463338777399258e+02,5.205890015433842564e+02,6.431316692090285869e+02,7.656743368746729175e+02,8.882170045403172480e+02,1.010759672205961579e+03,1.133302339871605909e+03,1.255845007537250240e+03,1.378387675202894570e+03,1.500930342868538901e+03,1.623473010534183231e+03,1.746015678199827562e+03,1.868558345865471892e+03,1.991101013531115996e+03,2.113643681196761008e+03,2.236186348862404884e+03,2.358729016528049215e+03,2.481271684193693090e+03,2.603814351859337876e+03,2.726357019524982206e+03,2.848899687190626537e+03,2.971442354856270867e+03,3.093985022521915198e+03,3.216527690187559529e+03,3.339070357853203859e+03,3.461613025518848190e+03,3.584155693184492520e+03,3.706698360850136851e+03,3.829241028515781181e+03,3.951783696181425512e+03,4.074326363847069842e+03,4.196869031512714173e+03,4.319411699178359413e+03,4.441954366844002834e+03,4.564497034509647165e+03,4.687039702175292405e+03,4.809582369840935826e+03,-2.985074626865662140e+01,-2.176013277178275871e+02,-2.870417758781731550e+02,-3.115689994548296227e+02,-3.005885558007457803e+02,-2.837724890868126408e+02,-2.605978569170688957e+02,-2.755070799846920409e+02,-3.227663640199425572e+02,-4.015907929959329863e+02,-4.922479430042602644e+02,-5.797877778498535690e+02,-6.671829410958779363e+02,-7.489980006509508712e+02,-8.185780110654823147e+02,-8.867235194177488893e+02,-9.537880618988240258e+02,-1.020151722020588750e+03,-1.084177260647848470e+03,-1.118993304682505595e+03,-1.153809348717162720e+03,-1.180736458012439925e+03,-1.206944845403842010e+03,-1.226575837013409910e+03,-1.242483679658937945e+03,-1.258391522304465752e+03,-1.254645552879388788e+03,-1.246696718268193763e+03,-1.238699917839250247e+03,-1.224187210329733489e+03,-1.209674502820217185e+03,-1.195161795310700882e+03,-1.167172664263589695e+03,-1.138043496251921624e+03,-1.101178393680460431e+03,-9.975801074618361781e+02,-9.000437238877428854e+02,-8.661983034873510405e+02,-8.323528830869590820e+02,-7.985074626865671235e+02,1
3.044285614182581057e+01,2.439088414913512111e+02,4.573748268408765512e+02,6.708408121904019481e+02,8.843067975399272882e+02,1.097772782889452628e+03,1.311238768238978082e+03,1.524704753588503308e+03,1.738170738938028762e+03,1.951636724287554443e+03,2.165102709637079442e+03,2.378568694986604896e+03,2.592034680336130350e+03,2.805500665685655804e+03,3.018966651035180803e+03,3.232432636384706257e+03,3.445898621734232165e+03,3.659364607083757164e+03,3.872830592433282618e+03,4.086296577782808072e+03,4.299762563132332616e+03,4.513228548481858525e+03,4.726694533831384433e+03,4.940160519180908523e+03,5.153626504530434431e+03,5.367092489879959430e+03,5.580558475229485339e+03,5.794024460579010338e+03,6.007490445928535337e+03,6.220956431278061245e+03,6.434422416627586244e+03,6.647888401977112153e+03,6.861354387326637152e+03,7.074820372676162151e+03,7.288286358025688060e+03,7.501752343375213059e+03,7.715218328724738967e+03,7.928684314074263966e+03,8.142150299423788965e+03,8.355616284773315783e+03,-2.238805970149269342e+01,-3.027649852686973873e+02,-3.618531978824621547e+02,-3.432376121801416957e+02,-3.342485186798105019e+02,-4.151595143603607312e+02,-5.802218011936402036e+02,-7.768641243717539737e+02,-1.010947687961898055e+03,-1.217238354253328907e+03,-1.420839683967497649e+03,-1.622206147463409707e+03,-1.788008880057876240e+03,-1.954394338695575925e+03,-2.115113243887866247e+03,-2.222265980999377916e+03,-2.329418718110889131e+03,-2.408703355649430705e+03,-2.483846110680126458e+03,-2.550966332871495069e+03,-2.609638542971633797e+03,-2.668310753071772524e+03,-2.723404963053494157e+03,-2.762207023882517205e+03,-2.801009084711539799e+03,-2.839811145540562393e+03,-2.837961370103712397e+03,-2.820159614616332874e+03,-2.802357859128953351e+03,-2.784556103641573827e+03,-2.718443875601931722e+03,-2.649535367311997561e+03,-2.580626859022064309e+03,-2.511718350732131057e+03,-2.477157779172074243e+03,-2.444858102479988702e+03,-2.412558425787902706e+03,-2.243728890166514702e+03,-2.017386833142960086e+03,-1.791044776119403195e+03,1
3.043059351131660151e+01,2.510444347421432667e+02,4.716582759729701024e+02,6.922721172037968245e+02,9.128859584346236034e+02,1.133499799665450155e+03,1.354113640896277047e+03,1.574727482127103713e+03,1.795341323357930378e+03,2.015955164588757043e+03,2.236569005819584163e+03,2.457182847050410601e+03,2.677796688281237039e+03,2.898410529512063931e+03,3.119024370742890824e+03,3.339638211973717262e+03,3.560252053204544154e+03,3.780865894435371047e+03,4.001479735666197485e+03,4.222093576897024832e+03,4.442707418127851270e+03,4.663321259358677707e+03,4.883935100589504145e+03,5.104548941820330583e+03,5.325162783051158840e+03,5.545776624281985278e+03,5.766390465512811716e+03,5.987004306743638153e+03,6.207618147974464591e+03,6.428231989205291029e+03,6.648845830436117467e+03,6.869459671666945724e+03,7.090073512897772162e+03,7.310687354128598599e+03,7.531301195359425037e+03,7.751915036590251475e+03,7.972528877821077913e+03,8.193142719051906170e+03,8.413756560282732607e+03,8.634370401513559045e+03,-2.611940298507533953e+01,-3.131296506129464774e+02,-3.611002374577639102e+02,-3.009971652664231101e+02,-3.153656137250121105e+02,-4.179959014918842968e+02,-6.220111441869421469e+02,-8.523198662654266400e+02,-1.097882477178195586e+03,-1.337572839351363200e+03,-1.578224102852905162e+03,-1.787937782877658037e+03,-1.941213868819464096e+03,-2.098814834362698548e+03,-2.257311853174440330e+03,-2.374986000877475817e+03,-2.492660148580510395e+03,-2.579684309976677014e+03,-2.662298142927039407e+03,-2.747340241438055727e+03,-2.836994429015324840e+03,-2.926648616592593953e+03,-3.016302804169863521e+03,-3.040058925165546952e+03,-3.052084298114774356e+03,-3.064109671064001759e+03,-3.070719288453633908e+03,-3.039562447065113702e+03,-3.008405605676593950e+03,-2.977248764288073744e+03,-2.929787614778552779e+03,-2.877514933664192085e+03,-2.825242252549830937e+03,-2.772969571435470243e+03,-2.592375201621734050e+03,-2.311194435770180007e+03,-2.142675219434907376e+03,-2.085166564200384983e+03,-2.027657908965864408e+03,-1.970149253731343151e+03,1
3.044285614182581057e+01,2.439132434612776308e+02,4.573836307807295043e+02,6.708540181001812925e+02,8.843244054196330808e+02,1.097794792739084869e+03,1.311265180058536771e+03,1.524735567377988446e+03,1.738205954697440347e+03,1.951676342016892022e+03,2.165146729336343924e+03,2.378617116655796053e+03,2.592087503975248183e+03,2.805557891294699402e+03,3.019028278614151077e+03,3.232498665933603206e+03,3.445969053253054881e+03,3.659439440572506555e+03,3.872909827891959139e+03,4.086380215211409450e+03,4.299850602530861579e+03,4.513320989850313708e+03,4.726791377169764928e+03,4.940261764489217057e+03,5.153732151808669187e+03,5.367202539128120407e+03,5.580672926447572536e+03,5.794143313767024665e+03,6.007613701086475885e+03,6.221084088405928014e+03,6.434554475725380144e+03,6.648024863044831363e+03,6.861495250364284402e+03,7.074965637683735622e+03,7.288436025003186842e+03,7.501906412322638971e+03,7.715376799642091100e+03,7.928847186961542320e+03,8.142317574280994450e+03,8.355787961600446579e+03,-2.238805970149269342e+01,-3.170164002983744354e+02,-3.861921155245908039e+02,-3.817842378031983230e+02,-3.724205569715820161e+02,-4.470440980128767023e+02,-6.054297833724054954e+02,-8.112515269621154630e+02,-1.067434670190123597e+03,-1.313039383892981050e+03,-1.520833347103550295e+03,-1.734597764442921061e+03,-1.930127821582377919e+03,-2.095898434537316916e+03,-2.234158320835473660e+03,-2.372115837669724897e+03,-2.507433586833207755e+03,-2.642751335996689704e+03,-2.730395680036010617e+03,-2.815633545977415451e+03,-2.900871411918820286e+03,-2.950093162040473089e+03,-2.990316518971734240e+03,-3.030539875902995391e+03,-3.053888791002581002e+03,-3.067993560403666379e+03,-3.082098329804751756e+03,-3.096203099205836679e+03,-3.071803697107358857e+03,-2.992757771601612149e+03,-2.913711846095864985e+03,-2.834665920590118276e+03,-2.745886876203840984e+03,-2.651560691825776303e+03,-2.557234507447712076e+03,-2.497055588926698874e+03,-2.456881986211455114e+03,-2.416708383496211809e+03,-2.184751285878902763e+03,-1.738805970149254108e+03,1
4.685025576343605280e+01,2.060185709229220663e+02,3.651868860824081935e+02,5.243552012418942923e+02,6.835235164013803342e+02,8.426918315608663761e+02,1.001860146720352418e+03,1.161028461879838460e+03,1.320196777039324616e+03,1.479365092198810771e+03,1.638533407358296699e+03,1.797701722517782855e+03,1.956870037677269011e+03,2.116038352836755166e+03,2.275206667996240867e+03,2.434374983155727023e+03,2.593543298315213178e+03,2.752711613474699789e+03,2.911879928634185035e+03,3.071048243793671190e+03,3.230216558953157346e+03,3.389384874112643502e+03,3.548553189272129657e+03,3.707721504431615813e+03,3.866889819591101968e+03,4.026058134750588124e+03,4.185226449910074734e+03,4.344394765069559071e+03,4.503563080229045227e+03,4.662731395388531382e+03,4.821899710548017538e+03,4.981068025707503693e+03,5.140236340866989849e+03,5.299404656026476005e+03,5.458572971185962160e+03,5.617741286345448316e+03,5.776909601504935381e+03,5.936077916664420627e+03,6.095246231823906783e+03,6.254414546983392029e+03,-2.985074626865662140e+01,-2.646790231248184000e+02,-3.261291769846588409e+02,-3.329346485491516887e+02,-3.056961641935865259e+02,-2.972291546060334895e+02,-3.371689328452602012e+02,-4.278204799030002619e+02,-5.655634145255486374e+02,-7.061794894711157440e+02,-8.386448727015224449e+02,-9.594245347213671948e+02,-1.079797634868060413e+03,-1.191773013079577368e+03,-1.287985956650570415e+03,-1.375095934727694839e+03,-1.456556185191089071e+03,-1.518462148496905911e+03,-1.578776774237825293e+03,-1.632711306981412235e+03,-1.684625337822631309e+03,-1.724723231112862322e+03,-1.746151234417787919e+03,-1.767579237722713515e+03,-1.764530090896073034e+03,-1.745261085735954566e+03,-1.725992080575835644e+03,-1.698246420624463553e+03,-1.662129608939185573e+03,-1.626012797253907365e+03,-1.576988736076349824e+03,-1.519725032647108492e+03,-1.462461329217866933e+03,-1.427995268643869849e+03,-1.407923720997803684e+03,-1.387852173351737292e+03,-1.367780625705670900e+03,-1.301076013946089688e+03,-1.228896215928268703e+03,-1.156716417910447944e+03,1
7.340982286634516640e+01,4.395028180354273104e+02,8.055958132045094544e+02,1.171688808373591655e+03,1.537781803542673515e+03,1.903874798711756057e+03,2.269967793880838144e+03,2.636060789049920004e+03,3.002153784219002318e+03,3.368246779388084633e+03,3.734339774557167402e+03,4.100432769726248807e+03,4.466525764895331122e+03,4.832618760064413436e+03,5.198711755233494841e+03,5.564804750402577156e+03,5.930897745571660380e+03,6.296990740740741785e+03,6.663083735909824100e+03,7.029176731078905505e+03,7.395269726247987819e+03,7.761362721417070134e+03,8.127455716586152448e+03,8.493548711755232944e+03,8.859641706924317987e+03,9.225734702093399392e+03,9.591827697262480797e+03,9.957920692431562202e+03,1.032401368760064361e+04,1.069010668276972865e+04,1.105619967793881005e+04,1.142229267310789146e+04,1.178838566827697286e+04,1.215447866344605427e+04,1.252057165861513931e+04,1.288666465378422072e+04,1.325275764895330212e+04,1.361885064412238353e+04,1.398494363929146311e+04,1.435103663446054998e+04,-3.343155574720822187e+01,-2.855526438967572176e+02,-3.839132694242651951e+02,-9.167703765950139996e+02,-1.517997460591250729e+03,-2.027912073432772104e+03,-2.426739071143986166e+03,-2.743651136864206819e+03,-3.049568877207564583e+03,-3.304391528894040221e+03,-3.518617182239772774e+03,-3.707808019942050123e+03,-3.853625606442013577e+03,-3.995720861682077157e+03,-4.099687353622237424e+03,-4.192687608330124931e+03,-4.285687863038012438e+03,-4.378688117745900854e+03,-4.471688372453788361e+03,-4.526318032382067940e+03,-4.572402980027494777e+03,-4.618487927672920705e+03,-4.615512802720055333e+03,-4.610427567117802027e+03,-4.605342331515547812e+03,-4.600257095913293597e+03,-4.595171860311040291e+03,-4.590086624708786076e+03,-4.533013155715791981e+03,-4.419866663565640920e+03,-4.306720171415490768e+03,-4.193573679265341525e+03,-4.080427187115191828e+03,-3.967280694965041221e+03,-3.853951768115334289e+03,-3.687716778394332778e+03,-3.521481788673331721e+03,-3.355246798952329755e+03,-3.189011809231327788e+03,-3.022776819510324913e+03,1
4.444713786058092955e+04,1.278779225414954999e+05,2.113087072224100702e+05,2.947394919033246115e+05,3.781702765842392109e+05,4.616010612651538104e+05,5.450318459460684098e+05,6.284626306269828929e+05,7.118934153078974923e+05,7.953241999888120918e+05,8.787549846697266912e+05,9.621857693506411742e+05,1.045616554031555774e+06,1.129047338712469907e+06,1.212478123393384740e+06,1.295908908074299106e+06,1.379339692755213939e+06,1.462770477436128305e+06,1.546201262117043138e+06,1.629632046797957504e+06,1.713062831478872336e+06,1.796493616159786936e+06,1.879924400840701303e+06,1.963355185521615902e+06,2.046785970202530734e+06,2.130216754883445334e+06,2.213647539564359467e+06,2.297078324245274067e+06,2.380509108926188666e+06,2.463939893607103731e+06,2.547370678288017865e+06,2.630801462968932465e+06,2.714232247649847064e+06,2.797663032330761664e+06,2.881093817011676263e+06,2.964524601692590863e+06,3.047955386373504996e+06,3.131386171054420061e+06,3.214816955735334661e+06,3.298247740416249260e+06,6.133993494068108703e+04,3.172491727674437570e+05,4.551506630224160617e+05,5.914254647747050039e+05,6.929114742388956947e+05,7.860028149066860788e+05,8.760640670083838049e+05,9.560230160832916154e+05,1.024498439753893181e+06,1.092242030013949843e+06,1.158587665045759175e+06,1.202138681257510325e+06,1.244789751993741374e+06,1.284813954855482094e+06,1.333355607557591982e+06,1.370392533916560700e+06,1.403511244087645086e+06,1.434136669700546190e+06,1.460928614057201892e+06,1.480210064524071757e+06,1.497699424657728057e+06,1.507356686298081186e+06,1.515111919010259910e+06,1.515872593728506705e+06,1.515403872125508962e+06,1.511071333512884798e+06,1.506256196144953836e+06,1.500129380108752288e+06,1.488368620049604913e+06,1.466160664577828953e+06,1.441953258184602484e+06,1.413576783912605606e+06,1.384153384016394848e+06,1.352800356499084039e+06,1.315458970166204497e+06,1.268318451226029545e+06,1.207286826608973090e+06,1.135837657763013151e+06,1.015079576865723822e+06,7.425202285276912153e+05,1
